8,0,58,0,1,1
18,0,50,0,0,1
9,0,50,0,1,1
9,0,52,0,4,1
8,0,68,0,1,1
9,0,51,0,1,1
20,0,89,0,4,2
8,0,64,0,5,23
5,0,72,0,5,1
4,0,52,0,0,1
5,0,49,0,1,1
5,0,44,0,1,1
14,0,83,0,1,0
8,0,52,0,1,1
4,0,55,0,1,2
3,0,54,0,1,1
4,0,56,0,1,0
3,0,51,0,1,1
3,0,51,0,3,2
4,0,46,0,1,0
3,0,56,0,1,0
12,0,63,0,0,2
10,0,56,0,0,1
3,0,50,0,1,0
4,0,49,0,2,2
3,0,55,0,1,1
4,0,69,0,1,0
4,0,53,0,1,1
3,0,49,0,1,1
4,0,59,0,2,1
7,0,71,0,1,1
3,0,51,0,0,1
8,0,65,0,2,0
5,0,58,0,2,0
3,0,49,0,1,1
4,0,48,0,1,0
4,0,51,0,1,0
4,0,48,0,1,1
4,0,53,0,2,2
4,0,67,0,1,1
3,0,54,0,1,1
4,0,49,0,1,1
4,0,55,0,1,1
4,0,63,0,3,2
5,0,43,0,1,0
6,0,51,0,1,0
4,0,58,0,1,0
6,0,49,0,1,0
4,0,50,0,1,1
6,0,46,0,1,1
4,0,53,0,2,1
4,0,61,0,1,0
3,0,62,0,1,1
5,0,50,0,1,0
9,0,54,0,1,1
4,0,51,0,1,1
4,0,54,0,1,1
4,0,51,0,0,1
19,0,57,0,1,0
4,0,51,0,1,0
4,0,53,0,1,0
16,0,49,0,1,0
4,0,62,0,3,1
6,0,47,0,1,0
9,0,49,0,1,0
9,0,50,0,1,1
4,0,55,0,1,1
4,0,55,0,1,1
4,0,53,0,2,1
3,0,74,0,1,1
3,0,50,0,1,1
7,0,55,0,1,0
4,0,53,0,1,1
4,0,54,0,0,1
3,0,59,0,2,0
3,0,54,0,1,0
3,0,44,0,1,0
9,0,88,0,1,0
3,0,57,0,1,0
4,0,53,0,0,1
3,0,58,0,5,2
4,0,51,0,0,1
9,0,87,0,1,0
4,0,50,0,1,1
3,0,48,0,1,0
3,0,45,0,1,0
4,0,53,0,1,0
5,0,52,0,1,1
3,0,48,0,0,1
4,0,49,0,1,0
5,0,57,0,2,1
3,0,49,0,1,1
4,0,44,0,1,0
4,0,46,0,1,1
4,0,50,0,5,1
3,0,41,0,0,1
4,0,50,0,0,1
6,0,58,0,1,0
4,0,51,0,1,2
10,0,53,0,1,0
3,0,49,0,1,0
5,0,51,0,9,0
4,0,50,0,1,0
3,0,49,0,0,1
4,0,50,0,4,2
4,0,50,0,0,1
4,0,53,0,1,0
3,0,51,0,0,1
3,0,51,0,1,1
3,0,54,0,1,1
3,0,52,0,1,0
4,0,51,0,1,0
4,0,47,0,1,2
4,0,49,0,0,1
7,0,51,0,1,1
3,0,44,0,1,1
8,0,53,0,1,0
3,0,50,0,0,1
4,0,57,0,1,1
4,0,51,0,0,1
3,0,51,0,0,1
3,0,49,0,1,1
4,0,55,0,0,1
4,0,47,0,1,1
4,0,44,0,0,1
4,0,43,0,0,1
4,0,58,0,1,1
2,0,51,0,1,1
4,0,57,0,2,0
3,0,52,0,1,1
3,0,54,0,1,0
4,0,52,0,1,1
7,0,55,0,1,1
3,0,47,0,1,1
3,0,52,0,1,0
